"true_model","bic_true_model","nknots_PELT","bic_PELT","nknots_BS","bic_BS","nknots_WBS","bic_WBS","nknots_flasso","bic_flasso","nknots_adaflasso","bic_adaflasso","best_iter","nknots_best_iter","min_bic_flasso"
NA,6859.14025034315,6,17.865208747286,7,21.2268891309585,7,21.2268891309585,0,6856.27818381397,0,6856.27818381398,1,0,6856.27818
NA,6861.01898042477,5,24.9677603189472,6,27.0521967328789,6,27.0521967328789,0,6860.59044269802,0,6860.59044269801,1,0,6860.59044
NA,6882.91037612024,5,36.9218605813568,6,45.3855963227315,6,45.3855963227315,0,6882.62930045041,0,6882.62930045041,1,0,6882.6293
NA,7002.37485989881,5,162.275827265234,7,174.189644929213,7,174.189644929213,0,7000.97649471797,0,7000.97649471797,1,0,7000.97649
NA,6939.66302649917,7,100.382108006721,7,103.560114361321,6,105.05820439634,0,6939.11150273288,0,6939.1115027329,1,0,6939.1115
NA,6933.4398255131,5,89.0532324483225,6,94.9641616364728,5,95.4953921684071,0,6932.32011145589,0,6932.32011145589,1,0,6932.32011
NA,6912.4818833454,8,65.8982477089786,6,67.3073280920149,9,65.5773314916069,0,6910.94501304655,0,6910.94501304656,1,0,6910.94501
NA,6932.93385138717,6,103.606994931144,7,107.259221279277,6,114.82556190284,0,6932.46493088172,0,6932.46493088172,1,0,6932.46493
NA,6923.46973153454,6,75.9117385884783,6,78.2107519229889,6,78.6472990900147,0,6918.8634642348,0,6918.8634642348,1,0,6918.86346
NA,6904.03660692678,6,59.2002291748315,7,72.508588861279,7,72.508588861279,0,6903.6692988328,0,6903.66929883277,1,0,6903.6693
NA,7000.63411004595,5,165.864742953902,7,169.492745903366,6,169.3345303582,0,7000.00781960282,0,7000.00781960282,1,0,7000.00782
NA,6974.5228329406,5,120.735634960489,6,133.105795504802,5,132.75734947794,0,6973.80940305299,0,6973.80940305299,1,0,6973.8094
NA,6897.40596477716,6,66.2126883480913,6,69.6833424894565,6,69.6833424894565,0,6895.39878067027,0,6895.39878067028,1,0,6895.39878
NA,6942.65304280261,5,72.0670238966445,5,72.0670238966445,5,72.0670238966445,0,6942.49712394007,0,6942.49712394006,1,0,6942.49712
NA,6927.50815414248,6,81.3380514050667,7,81.4430751493468,7,81.4430751493468,0,6926.83151858625,0,6926.83151858623,1,0,6926.83152
NA,6939.77474513626,6,99.380703638218,7,102.50889022885,7,102.50889022885,0,6939.00431485409,0,6939.00431485409,1,0,6939.00431
NA,6986.83360882523,5,139.409836712511,7,150.025021507486,5,152.529978173047,0,6985.05509619001,0,6985.05509619001,1,0,6985.0551
NA,6849.50063306005,6,-3.78928395799784,6,-1.87468371332882,7,-2.36994381469746,0,6845.39779573381,0,6845.3977957338,1,0,6845.3978
NA,6816.35869857882,6,-27.4746485002824,7,-28.0217816648642,7,-28.0217816648642,0,6814.39645433993,0,6814.39645433989,1,0,6814.39645
NA,6965.66672057102,5,106.512550533741,5,111.124160704737,5,106.512550533741,0,6963.60469211396,0,6963.60469211395,1,0,6963.60469
NA,6863.63704705291,6,11.0724417819867,6,16.6548343532572,6,16.6548343532572,0,6863.25446121179,0,6863.25446121179,1,0,6863.25446
NA,6919.70369068183,6,58.873842380042,6,63.607100154615,6,63.607100154615,0,6917.03395525088,0,6917.03395525088,1,0,6917.03396
NA,6987.75605841652,5,151.046056768498,6,153.51850400444,6,154.052343563677,0,6985.52717094636,0,6985.52717094637,1,0,6985.52717
NA,6827.33337150609,6,-20.9232763475591,7,-14.2118516457699,7,-14.2118516457699,0,6827.13362922582,0,6827.13362922584,1,0,6827.13363
NA,6827.54114898807,6,-28.889815054946,7,-20.9898561646927,7,-20.9898561646927,0,6824.23387626476,0,6824.23387626477,1,0,6824.23388
NA,6877.83952836322,6,35.2586653928941,7,37.4538905323605,7,37.4538905323605,0,6872.68032518182,0,6872.68032518182,1,0,6872.68033
NA,6940.80086851871,6,96.8191334965993,6,98.2127749093457,6,98.2127749093457,0,6934.39104741066,0,6934.39104741066,1,0,6934.39105
NA,6951.59931957994,5,88.6410076141663,6,94.3070112596989,6,94.3070112596989,0,6947.24507123147,0,6947.24507123148,1,0,6947.24507
NA,6914.79332056883,6,64.6368775108698,6,65.2798071905402,6,65.2798071905402,0,6914.68494716229,0,6914.6849471623,1,0,6914.68495
NA,6914.24116002422,5,68.0270447823963,7,73.1881428213132,7,73.2052969578756,0,6913.01636887942,0,6913.01636887942,1,0,6913.01637
NA,6902.50705860075,6,49.0718233390283,7,56.8807412036685,7,57.0477547068248,0,6898.92149025526,0,6898.92149025526,1,0,6898.92149
NA,6944.97056641148,6,105.855735371285,7,106.261460147247,7,106.261460147247,0,6941.85483330386,0,6941.85483330386,1,0,6941.85483
NA,6938.57738822567,6,103.770304327275,7,113.052183813657,7,117.061254077517,0,6937.85525805834,0,6937.85525805835,1,0,6937.85526
NA,6858.25555475788,6,15.2605367156524,6,16.9281672769546,7,15.8147624839647,0,6856.82782284183,0,6856.82782284184,1,0,6856.82782
NA,6865.09456760648,7,11.6527563523725,7,17.2410376780376,7,17.2410376780376,0,6863.49730304018,0,6863.49730304018,1,0,6863.4973
NA,6887.42031062263,5,38.3593364500775,7,41.4282570804756,7,41.4282570804756,0,6885.56557532118,0,6885.56557532118,1,0,6885.56558
NA,6944.19583421128,6,93.3063230286238,6,93.3063230286238,6,93.3063230286238,0,6938.55786121087,0,6938.55786121086,1,0,6938.55786
NA,6931.73805926661,5,93.4393666544308,6,98.107793016582,6,98.9870265166366,0,6931.31666826543,0,6931.31666826541,1,0,6931.31667
NA,6822.29831152434,7,-22.3803821416779,7,-22.3803821416779,6,-18.6857563589757,0,6821.1083039929,0,6821.10830399289,1,0,6821.1083
NA,6863.20371285931,6,6.2552595364307,6,8.02043989984426,6,8.02043989984426,0,6861.32740041132,0,6861.32740041133,1,0,6861.3274
NA,6887.30195027084,5,45.9320482965715,6,53.2203431498744,6,54.3754545837188,0,6886.9526228284,0,6886.9526228284,1,0,6886.95262
NA,6971.77918251176,5,129.087912628059,6,135.755976639004,5,135.200431411709,0,6970.91168588075,0,6970.91168588076,1,0,6970.91169
NA,6894.159168726,6,65.9848344883842,7,66.2818227220581,7,66.2818227220581,0,6892.33739885584,0,6892.33739885584,1,0,6892.3374
NA,6917.33974750517,7,63.2628378254689,7,63.5827974232554,7,63.5827974232554,0,6916.91173366378,0,6916.91173366378,1,0,6916.91173
NA,6959.54145085275,7,103.970447204182,7,111.891022954671,7,112.220807667265,0,6957.83290430083,0,6957.83290430081,1,0,6957.8329
NA,6884.8772035455,4,23.4597633296547,4,29.2295782729853,4,29.2295782729853,0,6884.42617493789,0,6884.42617493788,1,0,6884.42617
NA,6844.79788867248,6,0.793870328389829,6,8.22892480676371,7,7.33419486776344,0,6844.13184000849,0,6844.13184000848,1,0,6844.13184
NA,6864.90916629645,6,24.4389909657594,6,24.4389909657594,6,24.4389909657594,0,6862.91669571585,0,6862.91669571586,1,0,6862.9167
NA,6944.34419088191,5,79.131168903847,6,88.534920408005,6,89.6161020111805,0,6940.38811007608,0,6940.38811007608,1,0,6940.38811
NA,6943.04372801364,5,96.9569164378059,6,106.640888238557,6,109.727082175628,0,6938.03272332732,0,6938.03272332732,1,0,6938.03272
NA,6965.11773198329,6,123.941101827925,7,133.097954995538,6,132.860178896467,0,6964.61077439153,0,6964.61077439154,1,0,6964.61077
NA,6862.79777895928,7,15.8321324128136,7,15.8321324128136,7,17.1712258612159,0,6861.53469442157,0,6861.53469442158,1,0,6861.53469
NA,6943.1973390855,6,107.124572329171,7,109.918802251103,7,110.241103832907,0,6941.44884636258,0,6941.44884636258,1,0,6941.44885
NA,6954.79992501023,5,101.160341360897,6,103.401006334608,6,103.401006334608,0,6953.76697923281,0,6953.76697923281,1,0,6953.76698
NA,6905.01787518534,5,63.1350477767307,6,65.5640785121236,6,65.5640785121236,0,6904.86882717523,0,6904.86882717523,1,0,6904.86883
NA,6995.54131435892,6,150.945851120889,6,151.735526686882,6,151.735526686882,0,6994.95295686296,0,6994.95295686295,1,0,6994.95296
NA,6889.85804290875,6,50.9597358211696,7,55.5652547429143,6,56.8513157526412,0,6884.90062834916,0,6884.90062834916,1,0,6884.90063
NA,6960.1720405753,7,123.968846004093,7,123.968846004093,6,124.687407283137,0,6960.11691601555,0,6960.11691601554,1,0,6960.11692
NA,6940.68267727481,6,108.239111725256,7,110.304504539469,7,110.304504539469,0,6939.47586565849,0,6939.47586565851,1,0,6939.47587
NA,6891.17535121097,6,53.1237187831487,6,54.1500156296963,6,54.1500156296963,0,6889.67932434187,0,6889.67932434189,1,0,6889.67932
NA,6903.77630765238,7,57.7885337668737,6,65.9428555520784,5,68.3731565921003,0,6902.06897612921,0,6902.06897612921,1,0,6902.06898
NA,6934.34157650217,5,97.3602351480422,7,104.291483036712,7,104.320642777921,0,6932.1427993632,0,6932.14279936319,1,0,6932.1428
NA,6889.39607344912,5,53.4034102596189,7,61.8958021863823,6,65.7693650435289,0,6888.24089664011,0,6888.24089664011,1,0,6888.2409
NA,6934.46779654716,5,73.9735565620201,7,88.3286599817933,7,88.3286599817933,0,6930.42772335437,0,6930.42772335437,1,0,6930.42772
NA,6932.04665466875,6,86.3197739165279,6,86.3197739165279,6,86.3197739165279,0,6932.04250935899,0,6932.04250935904,1,0,6932.04251
NA,6924.14304082486,5,59.8726714644867,6,65.4159824567419,6,65.4159824567419,0,6924.05859495045,0,6924.05859495046,1,0,6924.05859
NA,6971.84357813873,5,118.789529589567,5,123.778416247896,5,123.778416247896,0,6968.21383992761,0,6968.21383992761,1,0,6968.21384
NA,6856.7511530237,6,-3.70943341991332,6,4.09705832473706,5,9.78016653477094,0,6855.05864677639,0,6855.0586467764,1,0,6855.05865
NA,6872.94310043822,6,29.4102216703465,5,33.8378304249502,5,33.8378304249502,0,6872.26314144356,0,6872.26314144355,1,0,6872.26314
NA,6941.92060150101,5,94.6157707149977,5,100.128377704949,5,103.042553203151,0,6937.83949515663,0,6937.83949515663,1,0,6937.8395
NA,6929.46926612563,6,75.8648496037255,7,78.8097780123606,7,78.8097780123606,0,6929.08520550738,0,6929.0852055074,1,0,6929.08521
NA,6886.19126429539,6,43.6551160019893,7,48.2690132182349,7,48.2690132182349,0,6885.65147377096,0,6885.65147377097,1,0,6885.65147
NA,7018.30281047994,6,182.01792871962,7,187.879268152449,7,191.800044778693,0,7016.91591629521,0,7016.91591629521,1,0,7016.91592
NA,6992.16976562302,6,141.641828442635,6,142.137833477111,6,142.137833477111,0,6990.11781431919,0,6990.11781431919,1,0,6990.11781
NA,6909.75251700986,7,59.7744821969228,6,63.8168899019419,7,65.3548597103161,0,6902.8569473331,0,6902.8569473331,1,0,6902.85695
NA,6955.55327035934,6,101.678390276788,7,102.998760736941,7,103.802904117896,0,6951.50686374409,0,6951.5068637441,1,0,6951.50686
NA,6872.21329617618,5,26.1712840076219,6,43.2121344410049,5,46.1111241648776,0,6870.0038268069,0,6870.0038268069,1,0,6870.00383
NA,6903.46139730224,5,59.6578176965534,6,60.5637099610987,6,60.5637099610987,0,6899.70478048657,0,6899.70478048658,1,0,6899.70478
NA,6880.60718220985,7,49.7434542631084,6,52.9301117795134,6,52.9301117795134,0,6880.47603423861,0,6880.47603423861,1,0,6880.47603
NA,6911.4297970454,6,54.6296968657393,6,60.9988851867792,6,60.9988851867792,0,6910.5131415746,0,6910.51314157459,1,0,6910.51314
NA,6949.68804138763,6,98.9272211384755,6,100.524701337375,6,100.549283484163,0,6948.80047050827,0,6948.80047050828,1,0,6948.80047
NA,6887.18167090976,6,57.2893699481897,6,60.2070907002082,6,60.2070907002082,0,6886.96822834703,0,6886.96822834702,1,0,6886.96823
NA,6866.69012807657,5,21.6378087688636,5,23.1809895253891,5,23.3889195310655,0,6865.34747696654,0,6865.34747696654,1,0,6865.34748
NA,6949.74935997397,6,118.494645593654,6,118.56818807881,7,120.479490321919,0,6948.1312620552,0,6948.13126205521,1,0,6948.13126
NA,6970.86844547856,7,132.685426599572,7,132.685426599572,7,132.685426599572,0,6970.15307781431,0,6970.15307781431,1,0,6970.15308
NA,6834.89128790484,6,0.357421109605227,5,9.73658151849801,7,9.21151274761299,0,6834.53483258926,0,6834.53483258927,1,0,6834.53483
NA,6897.45307143202,5,53.9746699318359,6,64.654653561396,6,64.654653561396,0,6897.38524577934,0,6897.38524577934,1,0,6897.38525
NA,6920.91072820465,6,77.8181486237028,7,81.919208669929,7,82.0613496145145,0,6919.72795439675,0,6919.72795439674,1,0,6919.72795
NA,6866.20999339745,6,17.3982339282281,6,26.3096542869209,6,26.3096542869209,0,6864.83972246393,0,6864.83972246394,1,0,6864.83972
NA,6934.58797680423,7,96.899627922475,7,101.476486780068,7,101.476486780068,0,6932.06038160778,0,6932.06038160779,1,0,6932.06038
NA,6824.49125342317,6,-20.8286095103787,7,-9.94366606725933,7,-9.94366606725933,0,6821.34736255811,0,6821.34736255811,1,0,6821.34736
NA,6908.71217576825,6,65.4935512886336,7,69.0115586913136,7,69.0115586913136,0,6906.72156727004,0,6906.72156727003,1,0,6906.72157
NA,6830.3563852694,5,-24.1933125261995,6,-13.9077572982197,6,-13.9077572982197,0,6829.97331040782,0,6829.97331040779,1,0,6829.97331
NA,6939.7065960658,5,87.3043113099741,6,94.957968649462,5,96.5833975420482,0,6939.16958884739,0,6939.1695888474,1,0,6939.16959
NA,6873.6569461208,6,34.1446713190313,6,34.8843006045475,6,34.8843006045475,0,6866.31974773069,0,6866.31974773068,1,0,6866.31975
NA,6848.02784735227,6,8.42085480044943,7,10.8259908621202,7,12.1951978244518,0,6847.85682970073,0,6847.85682970073,1,0,6847.85683
NA,6974.90545388004,7,143.303414377072,7,143.303414377072,6,147.442591002689,0,6974.42644116655,0,6974.42644116655,1,0,6974.42644
NA,6931.21675388526,6,79.5105811842213,6,80.3804058021138,6,80.1900793069941,0,6930.25264270549,0,6930.2526427055,1,0,6930.25264
NA,6962.28921728882,5,108.72260646981,5,114.273104414978,5,114.273104414978,0,6961.51645458767,0,6961.51645458767,1,0,6961.51645
NA,6989.42065433859,7,152.276591294487,7,160.815365440863,6,160.607165853621,0,6988.62509926304,0,6988.62509926306,1,0,6988.6251
NA,6855.7538372499,6,8.52123313505483,7,15.7639955601589,7,15.7639955601589,0,6850.00286464578,0,6850.00286464578,1,0,6850.00286
NA,6845.68649872296,6,-11.2327017174771,6,-11.0933933462957,5,-9.2340480451968,0,6843.17014317619,0,6843.17014317619,1,0,6843.17014
NA,6915.42897595588,7,82.3672024914148,7,85.889806528164,7,86.7467058381759,0,6914.88905624301,0,6914.88905624301,1,0,6914.88906
NA,6883.69060764408,6,37.4340464911234,7,43.9936565149551,7,43.9936565149551,0,6882.52916754728,0,6882.52916754729,1,0,6882.52917
NA,6855.70773405565,5,8.40440285172323,6,21.336596956882,7,21.047093276293,0,6852.7800074081,0,6852.78000740809,1,0,6852.78001
NA,6947.17457163759,7,102.468800542102,7,107.388365350225,7,107.388365350225,0,6946.20227582601,0,6946.202275826,1,0,6946.20228
NA,6890.34771197362,6,40.283160784557,6,41.6402568099022,6,41.6402568099022,0,6887.2512680849,0,6887.25126808489,1,0,6887.25127
NA,6981.72710313097,7,144.880180428795,8,149.591222234836,7,155.21828673213,0,6979.69343835468,0,6979.69343835468,1,0,6979.69344
NA,6928.25107424657,7,74.4922604892788,6,90.1720276336751,6,90.1720276336751,0,6927.11343477541,0,6927.11343477542,1,0,6927.11343
NA,6883.20528126166,6,30.5332969178218,6,30.5332969178218,6,30.5332969178218,0,6882.89120401599,0,6882.89120401597,1,0,6882.8912
NA,6894.82602773485,6,70.0553536735445,7,74.7275220347592,7,74.7275220347592,0,6892.86825851468,0,6892.86825851467,1,0,6892.86826
NA,7015.37191677238,5,163.893798792711,5,165.420076077355,5,165.420076077355,0,7014.20834246722,0,7014.20834246723,1,0,7014.20834
NA,6868.25026748389,6,28.8592197958888,7,34.9507885858542,7,34.9507885858542,0,6862.89530948839,0,6862.89530948839,1,0,6862.89531
NA,6968.40873833027,6,112.262950552574,6,112.262950552574,6,112.262950552574,0,6965.91402155992,0,6965.91402155994,1,0,6965.91402
NA,6924.43053164094,6,81.4740773142247,7,86.706343226448,7,86.8654035895229,0,6924.2038224209,0,6924.2038224209,1,0,6924.20382
NA,6903.2941545003,6,59.3601827644187,7,62.8861954403528,7,62.8861954403528,0,6902.30751417668,0,6902.30751417668,1,0,6902.30751
NA,6892.33329832345,6,40.5106673568109,5,42.6875369454058,6,42.6830743605519,0,6892.32476631748,0,6892.32476631749,1,0,6892.32477
NA,6853.17103754187,5,-0.264168573976221,6,4.64728549504781,6,4.64728549504781,0,6853.14926074117,0,6853.14926074117,1,0,6853.14926
NA,6885.9871147144,5,38.0888393846242,6,42.7638432084341,6,43.4718400203955,0,6880.51992297999,0,6880.51992298,1,0,6880.51992
NA,6968.06304438456,6,120.659270535438,7,132.359323567645,6,134.285723046139,0,6964.08678133729,0,6964.08678133728,1,0,6964.08678
NA,6831.67168381462,5,-20.6243902717375,6,-17.9157019825842,6,-17.9157019825842,0,6831.18105545468,0,6831.18105545468,1,0,6831.18106
NA,6879.99603139182,6,47.7466067780916,6,47.7466067780916,6,47.7466067780916,0,6874.81440750731,0,6874.81440750731,1,0,6874.81441
NA,6875.48163848344,7,31.5862107262818,8,40.1736343500985,8,41.591601320787,0,6874.99790487322,0,6874.99790487322,1,0,6874.9979
NA,6911.4528063571,6,64.6919164040426,6,67.9007947585801,6,67.9007947585801,0,6906.61986182055,0,6906.61986182056,1,0,6906.61986
NA,6916.03641392492,6,92.7388876933825,7,97.2419238224142,7,97.2419238224142,0,6914.22617490149,0,6914.22617490149,1,0,6914.22617
NA,6896.26758068289,7,46.0529114244736,6,47.1608357392408,7,46.9248833324939,0,6894.38924277911,0,6894.3892427791,1,0,6894.38924
NA,6919.3135105916,5,53.6153890624199,5,53.6153890624199,5,53.6153890624199,0,6918.083245785,0,6918.08324578499,1,0,6918.08325
NA,6979.48758014759,5,137.941589370242,6,146.167406798612,6,146.167406798612,0,6976.87085462658,0,6976.87085462658,1,0,6976.87085
NA,6947.9695948396,6,101.972601430742,6,104.058795398792,6,104.058795398792,0,6945.13116670867,0,6945.13116670867,1,0,6945.13117
NA,6920.69267679833,5,72.3940246439203,5,75.3215033118573,5,76.7950548285846,0,6919.74145826681,0,6919.74145826681,1,0,6919.74146
NA,6922.10357351402,6,71.097449135269,7,74.7299571441326,7,74.7299571441326,0,6920.13961293074,0,6920.13961293075,1,0,6920.13961
NA,6924.03482118623,5,80.7856882621162,5,88.7553810771911,5,88.7553810771911,0,6917.86030982048,0,6917.86030982048,1,0,6917.86031
NA,6951.64179403535,7,102.342077133407,6,104.906304691668,6,104.906304691668,0,6949.90894713064,0,6949.90894713067,1,0,6949.90895
NA,6845.37809247528,6,14.6367584746985,7,16.6169901659302,7,17.2720297146625,0,6843.55993850525,0,6843.55993850524,1,0,6843.55994
NA,6928.91829819538,5,90.3398985946817,7,96.953680839184,7,96.953680839184,0,6928.20542751834,0,6928.20542751834,1,0,6928.20543
NA,6851.13592703156,6,6.89495521112696,6,7.84190266905219,6,7.84190266905219,0,6850.4018413601,0,6850.40184136011,1,0,6850.40184
NA,6960.60012267117,6,113.234980578498,7,113.377364594632,6,118.133301417631,0,6958.41833608147,0,6958.41833608147,1,0,6958.41834
NA,6848.3030619931,6,4.07515969285564,6,11.9263365208007,6,11.9263365208007,0,6845.6710714204,0,6845.6710714204,1,0,6845.67107
NA,6828.09980451905,6,-2.26292366493276,6,2.42670039990432,8,0.983199331881551,0,6822.50311484949,0,6822.50311484948,1,0,6822.50311
NA,6978.5058241528,5,124.628096862581,6,132.023925694331,5,134.342278816107,0,6978.35498415374,0,6978.35498415374,1,0,6978.35498
NA,6894.55489231036,5,48.439256013587,6,54.1739732253621,6,54.1739732253621,0,6892.97681462498,0,6892.97681462498,1,0,6892.97681
NA,6865.02538574815,6,30.7396064364547,6,35.1019613257879,6,35.1019613257879,0,6863.31382082606,0,6863.31382082606,1,0,6863.31382
NA,6911.39349688003,6,50.783105838251,7,58.8032582918584,7,58.8032582918584,0,6910.79939904089,0,6910.7993990409,1,0,6910.7994
NA,6932.10363510266,5,71.3710164949461,6,80.5856331272367,6,80.5856331272367,0,6930.6517422158,0,6930.6517422158,1,0,6930.65174
NA,6914.21482160786,6,76.4896362760592,6,80.6870379059671,6,80.6870379059671,0,6913.84573331904,0,6913.84573331904,1,0,6913.84573
NA,6949.04154456826,7,114.265934830318,6,115.250473989714,6,115.250473989714,0,6948.0079346318,0,6948.00793463181,1,0,6948.00793
NA,6923.64374306742,5,66.8308497412675,6,67.5290090450959,6,67.5290090450959,0,6919.7846840456,0,6919.7846840456,1,0,6919.78468
NA,6913.27765566771,6,67.2306269945377,6,73.3941772045797,6,74.343616695912,0,6909.97541303112,0,6909.97541303112,1,0,6909.97541
NA,6912.80890335818,6,67.8448793214004,7,67.3648627190865,7,67.3648627190865,0,6905.97438965409,0,6905.97438965409,1,0,6905.97439
NA,6903.50193270473,6,54.7217520242676,6,55.4475262569201,6,55.4475262569201,0,6903.46629205885,0,6903.46629205882,1,0,6903.46629
NA,6959.95225427592,6,124.744735399035,7,129.935822170307,6,130.74394032198,0,6958.39567136925,0,6958.39567136924,1,0,6958.39567
NA,6894.02118378699,6,45.5876369872358,6,60.5330933023577,6,60.5330933023577,0,6891.44168575708,0,6891.44168575708,1,0,6891.44169
NA,6928.96164325039,6,91.2751803170427,7,103.93030937475,7,103.93030937475,0,6925.8038881204,0,6925.8038881204,1,0,6925.80389
NA,6950.48564464975,6,112.589948753756,6,122.820377517956,6,122.820377517956,0,6948.403908771,0,6948.40390877101,1,0,6948.40391
NA,6985.32532534519,6,130.6591178134,6,131.410067097086,6,131.410067097086,0,6982.73701023836,0,6982.73701023833,1,0,6982.73701
NA,6908.28215432579,7,55.3071774771185,7,55.428527256781,7,55.428527256781,0,6906.59932136357,0,6906.59932136357,1,0,6906.59932
NA,6938.05440742456,6,97.0771741977953,7,101.969924483679,6,102.234915511974,0,6936.60798108582,0,6936.60798108581,1,0,6936.60798
NA,6892.87471722015,8,50.6519727711136,7,54.8489543022227,7,54.8489543022227,0,6891.36576182165,0,6891.36576182165,1,0,6891.36576
NA,6902.21330444342,5,45.0453113285728,5,45.5120679727908,5,45.5120679727908,0,6901.13896229968,0,6901.13896229968,1,0,6901.13896
NA,6947.09183924237,5,62.9022323881864,6,73.7817273613268,6,73.946843897136,0,6944.80592534752,0,6944.80592534753,1,0,6944.80593
NA,6886.8842393997,5,41.0741860563889,5,49.930638324514,4,50.4114777288022,0,6886.71368202179,0,6886.71368202179,1,0,6886.71368
NA,6892.40581858156,5,57.4487319062514,6,65.7261479972662,5,68.810945227974,0,6891.70126618849,0,6891.70126618849,1,0,6891.70127
NA,7032.36594570722,6,194.471445186898,6,195.602541842748,7,197.62292041778,0,7031.42336110619,0,7031.42336110618,1,0,7031.42336
NA,6883.45218327184,6,36.0609877073428,6,36.0609877073428,6,36.0609877073428,0,6883.26223628952,0,6883.2622362895,1,0,6883.26224
NA,6905.26082744362,7,69.3097319428815,7,69.3097319428815,7,69.4591591614598,0,6897.97759358072,0,6897.97759358073,1,0,6897.97759
NA,6956.78616730793,5,105.930319293578,6,119.170786608403,6,119.170786608403,0,6956.52990353242,0,6956.52990353242,1,0,6956.5299
NA,6903.42919734893,6,58.6442666565792,7,65.4396904203586,8,65.2524908056964,0,6897.47380249756,0,6897.47380249757,1,0,6897.4738
NA,6922.50832974802,6,82.2075323660218,7,85.23857715151,7,85.2661133735572,0,6921.23601461816,0,6921.23601461816,1,0,6921.23601
NA,6959.49199673699,7,113.830880077768,8,119.096297365286,7,119.412599196118,0,6955.8625163269,0,6955.86251632689,1,0,6955.86252
NA,6833.06167026409,5,-4.4605512907134,6,-5.40265587270501,6,-5.40265587270501,0,6832.78441078021,0,6832.7844107802,1,0,6832.78441
NA,6878.07854584999,6,37.7530042082173,6,39.0887026685212,6,39.0887026685212,0,6877.41636930972,0,6877.41636930973,1,0,6877.41637
NA,7014.18922324495,6,170.628107412337,6,173.95940446324,5,174.064769019092,0,7013.5397159717,0,7013.5397159717,1,0,7013.53972
NA,6972.94607740012,5,125.77774359586,6,135.072945819121,6,135.072945819121,0,6972.32547151852,0,6972.32547151854,1,0,6972.32547
NA,6929.32432368945,5,69.2660452589425,6,76.2980109592229,8,77.9595125977367,0,6925.2364309493,0,6925.23643094929,1,0,6925.23643
NA,6937.19277521119,6,77.6343580516518,6,77.8408337169709,6,77.8987043059478,0,6935.45795138986,0,6935.45795138986,1,0,6935.45795
NA,6860.01297144011,5,2.3954699698012,5,4.50401426504716,6,4.34203520126361,0,6857.69377861116,0,6857.69377861113,1,0,6857.69378
NA,6854.37916013327,6,8.79830756381079,6,9.59221917224733,6,9.59221917224733,0,6854.04290714105,0,6854.04290714105,1,0,6854.04291
NA,6880.45887903899,6,43.9622283963335,7,46.8412473102783,7,46.8412473102783,0,6879.79579279004,0,6879.79579279002,1,0,6879.79579
NA,6951.81819728694,6,113.244290086964,6,114.075311656475,6,114.075311656475,0,6951.02966874933,0,6951.02966874933,1,0,6951.02967
NA,6873.08481615537,5,10.4436376140571,5,10.7961311245689,5,10.7961311245689,0,6872.04565880313,0,6872.04565880313,1,0,6872.04566
NA,6992.54932104526,6,159.051164625444,7,162.22756318554,6,162.0446740185,0,6989.46545483442,0,6989.46545483442,1,0,6989.46545
NA,6931.20930478418,7,103.612757306137,7,104.033155946287,7,104.033155946287,0,6928.97746420267,0,6928.97746420268,1,0,6928.97746
NA,6924.3554670109,6,73.2882039141767,7,82.297065758651,7,82.297065758651,0,6916.42059063968,0,6916.42059063968,1,0,6916.42059
NA,6868.17483814143,6,32.6100730149567,7,35.7733769683674,7,35.7733769683674,0,6866.33859978757,0,6866.33859978758,1,0,6866.3386
NA,6800.58638586749,6,-39.4278952290042,5,-34.0645560510354,6,-34.6867412567709,0,6800.25252573357,0,6800.25252573357,1,0,6800.25253
NA,6837.87990814907,6,-6.47187030706488,6,-6.47187030706488,6,-6.47187030706488,0,6837.55601681991,0,6837.55601681993,1,0,6837.55602
NA,6884.03416011387,6,39.1565079509612,7,45.6100497685548,7,46.2712233553218,0,6879.68973958661,0,6879.68973958661,1,0,6879.68974
NA,6925.44028199365,6,70.4362310408357,6,70.7576661594988,6,70.7576661594988,0,6923.22247488788,0,6923.22247488788,1,0,6923.22247
NA,6883.74694953062,6,44.5078225736597,6,48.5712871481805,6,48.5712871481805,0,6879.75475163693,0,6879.75475163691,1,0,6879.75475
NA,6872.25637793525,7,29.4946014831696,7,31.2900843476481,7,35.1623547008557,0,6871.67255978776,0,6871.67255978776,1,0,6871.67256
NA,6911.31462605608,5,85.2449698604267,6,89.026552133657,6,89.026552133657,0,6910.57718100677,0,6910.57718100677,1,0,6910.57718
NA,6877.38919858375,7,43.73768545578,8,51.8354545868973,8,51.8354545868973,0,6877.06296224537,0,6877.06296224537,1,0,6877.06296
NA,6955.68822779939,4,100.969639786003,5,111.537784831495,5,111.537784831495,0,6954.00734754914,0,6954.00734754912,1,0,6954.00735
NA,6910.22033570038,6,60.1670316571749,6,63.95259645317,6,63.95259645317,0,6909.32366132844,0,6909.32366132845,1,0,6909.32366
NA,6944.19185845296,6,92.8497238833272,7,100.818087351948,7,100.818087351948,0,6943.35896705864,0,6943.35896705865,1,0,6943.35897
NA,6975.82451033629,6,126.221035612694,7,138.172487081415,6,139.716476482535,0,6968.43626618427,0,6968.43626618427,1,0,6968.43627
NA,6899.13263926302,6,65.8648769211038,6,74.9214431247578,7,74.5573372056984,0,6898.6528715184,0,6898.6528715184,1,0,6898.65287
NA,6969.64237852579,6,121.000850211782,6,125.811581767606,6,125.811581767606,0,6969.23183082225,0,6969.23183082225,1,0,6969.23183
