"true_model","bic_true_model","PELT","bic_PELT","knots_BS","bic_BS","knots_WBS","bic_WBS","flasso","bic_flasso","adaflasso","bic_adaflasso","best_iter","changepoints","min_bic_flasso","distance_pelt","distance_wbs","distance_bs","distance_flasso","distance_adaflasso","distance_best_iter_flasso"
"251,501,751",6950.13589468722,"162,250,395,501,592,751,794",96.9673305830398,"162,250,395,501,592,751,794",96.9673305830398,"162,250,395,501,592,751,794",96.9673305830398,"239,250,463,466,493,501,751",7016.46148276338,"250,501,751",6943.02442689342,2,"250,501,751",6942.90026,4.001,4.001,4.001,4.001,0.001,0.001
"251,501,751",6920.51305195731,"52,177,251,342,491,664,751,794",37.762684348169,"52,177,251,342,491,678,756,871",39.570656330037,"52,177,251,342,491,678,756,871",39.570656330037,"248,251,447,491,501,502,513,751,756",7059.80960087312,"251,491,513,751",6930.13816831721,4,"251,491,751",6919.9984,5.01,5.015,5.015,6,1.01,0.01
"251,501,751",6989.10433932716,"124,251,502,622,751,881",120.631252241219,"124,251,502,622,751,881",120.631252241219,"124,251,502,622,751,881",120.631252241219,"240,241,251,257,258,502,506,751,752",7095.93021222425,"251,502,751",6978.97236325593,2,"251,502,751",6977.87182,3.001,3.001,3.001,6.001,0.001,0.001
"251,501,751",6985.90298263759,"53,251,397,501,599,742,801",113.872521475469,"53,251,397,501,599,742,801",113.872521475469,"53,251,397,501,599,742,801",113.872521475469,"244,246,251,500,501,742,751,780,791",7080.21076410511,"251,501,742,751",6991.22318902779,3,"251,501,751",6980.99261,4.009,4.009,4.009,6,1,0
"251,501,751",6970.15580073059,"75,251,393,501,608,751,905",87.6955685944151,"75,251,393,501,608,751,905",87.6955685944151,"151,251,393,501,608,751",88.9140146464454,"251,501,751,759,763",7026.65879517973,"251,501,751",6963.86679192082,2,"251,501,751",6963.83355,4,3,4,2,0,0
"251,501,751",7040.03286545722,"173,251,458,497,702,751,849",164.11922683286,"173,251,351,499,702,751,849",164.148721073996,"173,251,501,702,751,825",164.699026273881,"248,251,494,496,497,499,501,505,751,752",7155.8033929444,"251,501,751",7031.48622515332,2,"251,501,751",7031.21025,4.004,3,4.002,7,0,0
"251,501,751",6983.221036501,"149,251,428,500,601,751,803",104.583248998963,"149,252,428,500,601,751,803",104.948074757127,"149,252,428,500,601,751,803",104.948074757127,"251,252,492,494,500,501,504,506,751,752",7099.05677712752,"251,500,751",6976.41494504699,2,"251,500,751",6976.27588,4.001,4.002,4.002,7,0.001,0.001
"251,501,751",6951.09255892834,"132,251,300,502,641,751,921",80.2263779658407,"132,251,300,502,641,751,921",80.2263779658407,"132,251,300,502,641,751,921",80.2263779658407,"251,252,459,488,500,502,508,751,752",7045.00449611369,"251,500,502,751",6952.49734615487,3,"251,500,751",6940.61513,4.001,4.001,4.001,6.001,1.001,0.001
"251,501,751",6974.53509817784,"32,86,251,316,501,564,679,749,940",117.757229279389,"32,86,251,316,500,639,749,940",119.610722761696,"86,251,316,500,639,749,940",120.392771310882,"251,254,459,475,491,500,501,514,516,747,749",7090.72918537056,"251,501,749",6963.3823315874,2,"251,501,749",6960.23798,6.002,4.003,5.003,8.002,0.002,0.002
"251,501,751",7009.65274897963,"93,252,380,501,640,750,831",127.868904227558,"93,252,380,501,640,750,831",127.868904227558,"93,252,380,501,640,750,831",127.868904227558,"251,252,497,501,516,750,759,764",7082.97969267149,"252,501,750",7003.38209541225,2,"252,501,750",7000.67383,4.002,4.002,4.002,5.001,0.002,0.002
"251,501,751",6984.69057821612,"143,252,343,504,659,750,796,933",116.06539652484,"143,252,343,504,659,751,818,933",119.637046922197,"143,252,343,504,659,751,818,933",119.637046922197,"235,247,249,252,429,485,504,750,751,752,761,796",7113.46649660497,"252,504,750",6971.67097252148,2,"252,504,750",6969.30746,5.005,5.004,5.004,9.004,0.005,0.005
"251,501,751",6996.15855749725,"166,251,353,500,624,751,877",121.720756490903,"166,251,353,500,624,750,877",122.791157670159,"166,251,353,500,624,750,877",122.791157670159,"245,251,254,472,475,500,501,502,508,509,529,750,751,755",7152.90612593427,"251,500,751",6985.88264457843,2,"251,500,751",6985.63976,4.001,4.002,4.002,11,0.001,0.001
"251,501,751",6931.34190969829,"179,250,350,506,599,751,927",70.6107670965728,"210,251,350,506,599,751,927",70.7352971384844,"210,251,350,506,599,751,927",70.7352971384844,"241,247,250,251,470,501,506,510,751,754",7042.58727682229,"250,501,506,751",6938.1986695374,3,"250,501,751",6926.3916,4.006,4.005,4.005,7,1.001,0.001
"251,501,751",6960.90625227085,"140,251,372,501,592,724,754,943",90.4539277112589,"140,253,372,501,592,724,754,943",93.2590342158341,"140,253,372,501,592,724,754,943",93.2590342158341,"251,253,257,448,454,458,475,501,512,523,724,749,752,754,775",7109.0400305307,"251,501,754",6966.08010848438,2,"251,501,754",6956.90449,5.003,5.005,5.005,12.001,0.003,0.003
"251,501,751",6966.01040310966,"114,251,336,502,697,751,914",79.8974793137312,"114,251,336,502,697,751,914",79.8974793137312,"114,251,336,502,697,751,914",79.8974793137312,"251,501,502,511,751",7053.75152054924,"251,502,751",6959.08495110523,2,"251,502,751",6959.06654,4.001,4.001,4.001,2,0.001,0.001
"251,501,751",6989.35016559227,"86,251,362,501,690,750,835,983",112.008166689603,"86,251,362,501,690,750,835,983",112.008166689603,"86,251,362,501,690,750,835,983",112.008166689603,"251,253,454,458,496,501,549,558,726,750,751",7100.45064922889,"251,501,750",6985.34543092326,2,"251,501,750",6981.20491,5.001,5.001,5.001,8,0.001,0.001
"251,501,751",7018.01874581679,"85,251,333,501,605,751,810",155.832850850441,"85,251,333,501,605,751,810",155.832850850441,"85,251,333,501,605,751,810",155.832850850441,"249,251,479,494,501,506,525,536,751,752",7153.72371364191,"251,501,751",7017.07156271105,2,"251,501,751",7017.01103,4,4,4,7,0,0
"251,501,751",6955.2431645147,"60,251,335,501,564,663,751,844",88.6172781639029,"60,251,335,501,564,663,751,844",88.6172781639029,"60,251,335,501,564,663,751,844",88.6172781639029,"247,251,252,432,488,501,507,751",7044.24961377146,"251,501,751",6951.7936919451,2,"251,501,751",6951.77204,5,5,5,5,0,0
"251,501,751",6967.19051941027,"115,251,395,501,582,752,878",92.5784464132829,"115,256,395,501,582,752,878",96.035043791458,"115,256,395,501,582,752,878",96.035043791458,"239,240,251,255,256,485,501,752",7027.62656980969,"251,501,752",6958.46089991617,2,"251,501,752",6957.37132,4.001,4.006,4.006,5.001,0.001,0.001
"251,501,751",7008.01438610281,"114,251,360,500,660,751,772",132.991485305039,"114,251,360,500,660,751,772",132.991485305039,"114,251,360,500,660,751,772,935",134.758664793627,"247,251,493,499,500,501,587,751,756,772",7110.87430782386,"251,501,751",6998.26315095137,2,"251,501,751",6996.86776,4.001,5.001,4.001,7,0,0
"251,501,751",6963.15477614284,"89,251,352,501,628,751,848",94.9259556839607,"89,251,352,501,628,751,848",94.9259556839607,"89,251,352,501,628,751,848",94.9259556839607,"251,253,257,481,500,501,509,522,547,751,753,754",7114.05903110642,"251,501,751",6963.82554595631,2,"251,501,751",6962.00681,4,4,4,9,0,0
"251,501,751",6975.93191500168,"147,251,375,501,597,746,837",85.6597687283106,"147,251,375,501,597,746,837",85.6597687283106,"147,251,375,501,597,746,837",85.6597687283106,"245,251,262,501,515,524,746,751",7052.39541954351,"251,501,746",6969.72544413632,2,"251,501,746",6965.9182,4.005,4.005,4.005,5,0.005,0.005
"251,501,751",6938.39201512618,"132,250,393,501,591,751,875",65.7139445254438,"132,250,393,501,591,751,875",65.7139445254438,"132,250,393,501,591,751,875",65.7139445254438,"247,250,251,500,501,518,751,756",7028.03193007169,"250,501,751",6932.34909851493,2,"250,501,751",6930.95673,4.001,4.001,4.001,5,0.001,0.001
"251,501,751",6985.11839314755,"124,251,333,484,495,601,751,880",106.560571366546,"124,251,333,484,501,590,751,880",107.3880605576,"124,251,333,484,501,590,751,880",107.3880605576,"251,262,495,501,531,751,754,760",7090.02753166823,"251,501,751",6977.17062001721,2,"251,501,751",6975.00235,5.006,5,5,5,0,0
"251,501,751",7028.26820689313,"135,251,350,499,629,751,856",162.664294714331,"135,251,350,499,629,751,856",162.664294714331,"135,251,350,499,751,856",167.063889589467,"249,250,251,254,256,483,488,498,499,501,508,521,751,756",7174.66024184896,"249,251,256,499,521,751",7056.85164221223,3,"251,499,751",7023.4965,4.002,3.002,4.002,11,3.002,0.002
"251,501,751",6916.08396299648,"85,251,385,501,614,750,791,961",57.7084844132618,"85,254,385,501,614,752,791,961",60.1419372223609,"85,254,385,501,614,752,791",61.264119981729,"250,251,254,472,488,493,501,750,752,754,755,756,768,791",7068.9585803591,"254,501,750",6914.27462130285,2,"254,501,750",6909.78202,5.001,4.004,5.004,11.001,0.004,0.004
"251,501,751",6899.52332258825,"82,209,251,450,501,565,712,752,889",26.4050111222404,"158,251,450,501,565,712,752,889",29.0897710160835,"158,251,450,501,565,712,752,889",29.0897710160835,"209,243,251,501,505,752",7011.5241122526,"209,251,501,752",6892.68686926449,3,"251,501,752",6892.25551,6.001,5.001,5.001,3.001,1.001,0.001
"251,501,751",6944.44505079326,"165,249,358,501,616,751,839",67.7679963106384,"165,249,358,501,616,751,839",67.7679963106384,"165,249,362,501,616,751,839",67.7911278289533,"242,249,251,271,274,456,490,491,501,751,753",7050.6321841586,"249,501,751",6935.42628277883,2,"249,501,751",6934.77248,4.002,4.002,4.002,8,0.002,0.002
"251,501,751",6915.05055991476,"140,251,376,501,668,752,873",41.9359078673096,"136,250,376,501,668,752,873",42.1876566011387,"136,250,376,501,668,752,873",42.1876566011387,"250,251,451,459,466,499,501,520,531,751,752,757",7040.03848150262,"251,501,752",6920.07607202815,2,"251,501,752",6910.90854,4.001,4.002,4.002,9,0.001,0.001
"251,501,751",6949.40610536509,"143,249,329,502,540,748,822",68.1189408316117,"143,249,329,502,540,748,822",68.1189408316117,"143,249,329,502,540,748,822",68.1189408316117,"241,249,253,493,495,499,501,502,748,752",7035.55455250756,"249,502,748,752",6948.64302403282,3,"249,502,748",6937.02079,4.006,4.006,4.006,7.003,1.004,0.006
"251,501,751",7026.03729179965,"251,423,501,657,751,858,981",157.99801823848,"251,423,501,657,751,858,981",157.99801823848,"251,423,501,657,751,858,981",157.99801823848,"251,253,260,474,501,502,521,534,751,758",7130.00477947307,"251,501,751",7021.81671112735,2,"251,501,751",7021.75457,4,4,4,7,0,0
"251,501,751",6931.91332743394,"125,250,350,501,675,751,894",66.1907166411215,"125,250,350,501,675,751,894",66.1907166411215,"125,250,350,501,675,751,894",66.1907166411215,"246,250,251,473,500,501,502,523,524,750,751,753",7057.50143269333,"250,502,751",6933.86890317846,2,"250,502,751",6931.44608,4.001,4.001,4.001,9,0.002,0.002
"251,501,751",7044.30575608526,"74,251,361,503,583,750,866",170.760287184773,"74,251,361,503,583,705,755,866",176.532138000657,"74,251,361,503,583,755,866",177.308757726903,"251,492,496,500,503,510,514,524,750,755",7185.26759889053,"251,503,510,750",7048.01213669334,3,"251,503,750",7037.15605,4.003,4.006,5.006,7.002,1.003,0.003
"251,501,751",6969.64349691976,"132,251,412,501,599,751,910",96.9942138467427,"132,250,412,501,599,751,910",97.1982762412242,"132,250,412,501,599,751,910",97.1982762412242,"250,251,499,501,506,510,751,752",7111.13311759371,"250,501,751,752",6974.84699614678,3,"250,501,752",6960.97172,4,4.001,4.001,5,1.001,0.002
"251,501,751",6954.07658057782,"58,251,340,501,613,751,792",89.541299292114,"149,256,353,501,613,751,792",94.2213193756546,"149,256,353,501,613,751,792",94.2213193756546,"251,252,256,262,477,492,501,751",7036.04034143535,"251,501,751",6954.89696979228,2,"251,501,751",6951.42257,4,4.005,4.005,5,0,0
"251,501,751",6979.87143500557,"141,252,378,500,644,751,882",105.932661041913,"141,252,378,500,644,751,882",105.932661041913,"141,252,378,500,644,751,882",105.932661041913,"252,483,487,493,499,500,504,520,527,751,759,778",7101.01069825083,"252,499,751",6970.36665807271,2,"252,499,751",6968.80747,4.002,4.002,4.002,9.002,0.003,0.003
"251,501,751",6932.56308710688,"69,209,251,387,501,550,685,753,806",68.3219382233602,"69,209,251,387,501,570,685,753,806",69.5667476857688,"69,219,251,387,501,570,685,753,806",71.06745635153,"251,488,501,502,753,756",7035.38554195648,"251,501,753",6924.8410463225,2,"251,501,753",6924.74061,6.002,6.002,6.002,3.002,0.002,0.002
"251,501,751",6996.21929129379,"149,253,365,501,557,751,869",121.618441434737,"149,253,365,501,557,751,869",121.618441434737,"149,253,365,501,557,751,961",123.379827635086,"251,253,474,499,501,740,751",7069.28598332377,"253,501,751",6989.81151669883,2,"253,501,751",6989.36945,4.002,4.002,4.002,4,0.002,0.002
"251,501,751",6948.69431436507,"118,250,384,501,653,739,740,767,879",64.6966815033918,"118,250,384,501,653,751,879",67.7400480921661,"118,250,384,501,739,740,751,879",68.8062687130735,"204,250,442,487,489,501,525,534,626,740,751,752,767",7062.8276444933,"250,501,740,751",6945.89134159053,3,"250,501,751",6937.16302,6.012,5.001,4.001,10.001,1.001,0.001
"251,501,751",6999.5673301418,"161,251,344,501,588,751,957",119.399978089388,"161,251,344,501,588,751,957",119.399978089388,"161,251,344,501,588,751,957",119.399978089388,"251,254,486,501,509,751",7061.04635505713,"251,501,751",6991.9954781462,2,"251,501,751",6991.98805,4,4,4,3,0,0
"251,501,751",7071.16592976961,"111,252,344,501,538,634,751,894",192.650818488672,"111,252,344,501,620,751,894",191.693894226637,"111,252,344,501,620,751,894",191.693894226637,"244,250,252,480,491,492,493,495,497,501,505,746,751,756",7215.3825377533,"252,501,751",7057.50522181417,2,"252,501,751",7056.18037,5.001,4.001,4.001,11.001,0.001,0.001
"251,501,751",6954.15029338013,"119,251,409,503,616,749,925",84.2379963988787,"119,251,409,503,616,749,925",84.2379963988787,"119,251,409,503,616,749,925",84.2379963988787,"245,251,252,498,500,501,503,508,749,751,760",7054.6952416441,"251,503,749",6943.96849032035,2,"251,503,749",6943.78844,4.004,4.004,4.004,8,0.004,0.004
"251,501,751",6999.00186408591,"169,251,413,501,582,751,875",129.900145477593,"169,251,413,501,582,750,875",130.570020574838,"169,251,501,582,750,875",131.100862251164,"251,478,501,750,751,752",7067.05920673112,"251,501,750,752",7006.53245655845,3,"251,501,750",6994.79042,4,3.001,4.001,3,1.001,0.001
"251,501,751",6977.96252485376,"174,251,373,494,658,751,877",81.6020078123042,"174,251,373,494,658,751,877",81.6020078123042,"174,251,373,494,751,877",84.8120257067905,"251,252,489,494,502,514,751,756",7053.44489038263,"251,494,751",6965.14396562484,2,"251,494,751",6963.21635,4.007,3.007,4.007,5.001,0.007,0.007
"251,501,751",7028.72886882643,"85,248,312,460,501,649,751,835",146.206099765296,"85,248,370,460,501,649,751,835",148.850371250813,"85,248,370,460,501,649,751,835",148.850371250813,"248,249,257,499,501,516,549,751",7114.26270804545,"248,501,751",7016.4731906074,2,"248,501,751",7015.29213,5.003,5.003,5.003,5.002,0.003,0.003
"251,501,751",6958.64537916213,"97,252,334,501,693,750,826",89.1675776485366,"97,252,334,501,693,749,826",89.318993804657,"97,252,334,501,693,749,826,905",93.3099885872572,"252,456,457,497,501,512,749,750,751,752",7083.98961024598,"252,501,749",6946.41504340607,2,"252,501,749",6945.61119,4.002,5.003,4.003,7.001,0.003,0.003
"251,501,751",7019.96175289117,"196,255,387,501,654,752,937",141.61949889269,"196,255,387,501,654,752,937",141.61949889269,"196,255,387,501,654,752,937",141.61949889269,"232,252,255,256,501,504,506,752",7085.95264893752,"252,501,752",7001.23274884451,2,"252,501,752",7000.9885,4.005,4.005,4.005,5.002,0.002,0.002
"251,501,751",6908.54480398234,"174,251,378,500,584,751,860",50.225660287386,"174,251,378,500,584,752,860",51.4308238605317,"174,251,378,500,584,752,860",51.4308238605317,"247,248,249,251,499,500,501,502,751,752",7029.73145416396,"251,499,502,751",6919.28024556627,7,"251,499,751",6908.11708,4.001,4.002,4.002,7,1.001,0.002
"251,501,751",6952.92728737642,"115,250,407,501,661,750,905",78.7447476745411,"115,250,407,501,661,750,905",78.7447476745411,"115,250,501,661,750,834",79.8608134778376,"250,475,492,501,503,504,517,749,750",7058.22200099587,"250,501,750",6942.54573455255,2,"250,501,750",6942.37359,4.002,3.002,4.002,6.002,0.002,0.002
"251,501,751",6941.10627780103,"122,251,406,501,645,751,854",74.3816378311323,"122,251,406,501,645,746,847",78.3706588069655,"122,251,406,501,645,746,847",78.3706588069655,"251,476,489,501,504,505,512,531,545,746,751,755,757",7087.67375469748,"251,501,746,757",6940.3752920799,7,"251,501,757",6935.76392,4,4.005,4.005,10,1.005,0.006
"251,501,751",6955.23354483895,"138,251,467,500,612,751,805",84.8203485851894,"138,251,467,500,612,751,805",84.8203485851894,"138,251,467,500,612,751,805",84.8203485851894,"233,251,500,501,503,504,744,751,805",7046.07961608273,"251,500,751",6949.95712061089,2,"251,500,751",6949.67991,4.001,4.001,4.001,6,0.001,0.001
"251,501,751",6887.14115663956,"115,251,320,501,702,751,880",27.2691689680824,"115,251,320,501,702,751,880",27.2691689680824,"115,251,320,501,702,751,880",27.2691689680824,"251,501,747,751",6981.22332913281,"251,501,751",6883.31762408183,2,"251,501,751",6883.29763,4,4,4,1,0,0
"251,501,751",6999.30693678809,"151,153,249,500,666,749,815",111.642022051904,"151,153,249,500,666,754,822",115.818098770406,"151,153,249,500,666,754,822",115.818098770406,"235,245,249,251,413,438,452,454,500,527,738,749,751,754,755",7153.96608976551,"249,500,749,755",6994.50073278226,3,"249,500,749",6983.78977,4.005,4.006,4.006,12.001,1.005,0.005
"251,501,751",6981.32798728403,"104,251,422,493,664,751,848",118.335516785908,"104,251,422,501,664,750,848",121.122195624811,"104,251,422,497,664,750,848",119.35766029169,"238,251,488,493,497,501,750,751",7076.34716122842,"251,493,501,751",6978.66331370144,3,"251,501,751",6971.83382,4.008,4.005,4.001,5,1,0
"251,501,751",6835.66504549393,"76,178,251,425,501,643,752,836",-33.9708096680318,"136,251,425,501,643,752,836",-28.8103145143382,"136,251,425,501,643,752,836",-28.8103145143382,"212,251,256,499,501,506,560,752,757",6943.78661195217,"251,499,506,752",6834.68435041582,5,"251,499,752",6827.25521,5.001,4.001,4.001,6.001,1.003,0.003
"251,501,751",6981.78616333815,"111,250,415,501,652,751,862",109.737748905617,"111,250,415,501,652,751,862",109.737748905617,"111,250,415,501,652,751,862",109.737748905617,"250,257,501,505,509,512,513,750,751,753,754,763",7097.43007588581,"250,501,750",6976.09864162257,2,"250,501,750",6971.71042,4.001,4.001,4.001,9.001,0.002,0.002
"251,501,751",6939.82506021123,"143,252,409,501,647,750,850",66.1850114333586,"143,252,409,501,647,750,850",66.1850114333586,"143,252,409,501,647,750,850",66.1850114333586,"240,248,252,489,501,522,750",6987.82915432613,"252,501,750",6927.35841444415,2,"252,501,750",6927.34007,4.002,4.002,4.002,4.002,0.002,0.002
